task_type,complexity,assignee_level,tech_stack,task_priority,story_points,team_size,num_dependencies,estimated_hours,sprint_day,created_hour,remote_work,meetings_today,blocker_flag,avg_experience,juniors,mediors,seniors,tech_leads,predicted_duration_days
Refactoring,Low,Mid,Python,Critical,12,5,0,24,4,13,True,1,False,3.1,3,1,0,1,3.54148909
Documentation,Low,Senior,Go,Medium,5,3,1,10,5,11,True,1,False,4.16666667,1,1,0,1,1.82334687
Bug Fix,High,Senior,Go,High,4,2,0,8,3,17,True,1,False,1.5,2,0,0,0,1.8791325
Deployment,Medium,Senior,JavaScript,High,9,2,2,18,6,17,False,3,False,2.375,1,1,0,0,3.709125
Testing,Medium,Senior,Other,Low,3,2,2,6,2,13,False,3,False,1.5,2,0,0,0,2.0295
Testing,High,Junior,Go,High,3,5,1,6,1,9,True,0,True,3.05,2,2,1,0,1.46172905
Documentation,High,Senior,Python,High,8,5,3,16,3,17,True,3,False,4.3,1,2,1,1,3.40852617
Bug Fix,Medium,Senior,Java,Critical,8,2,3,16,3,15,False,2,True,2.375,1,1,0,0,3.53225469
Client Meeting,High,Senior,JavaScript,High,5,4,2,10,1,9,True,0,False,3.875,0,3,1,0,2.15985656
Feature Dev,Medium,Tech Lead,Other,Low,4,3,3,8,10,16,False,1,False,5.58333333,0,1,1,1,1.84943
Documentation,Medium,Mid,Go,High,6,2,0,12,4,18,True,2,False,3.625,1,0,1,0,2.18964769
Code Review,Medium,Senior,Go,High,4,5,3,8,4,16,True,2,True,2.55,2,3,0,0,2.27455594
Design Review,Medium,Tech Lead,Java,Low,4,2,1,8,2,11,True,0,False,3.25,0,2,0,0,1.89492188
Feature Dev,Medium,Mid,C++,Low,2,3,3,4,5,17,True,0,False,2.08333333,2,1,0,0,1.43773438
Feature Dev,High,Senior,Java,Medium,9,2,2,18,9,15,False,2,True,3.625,1,0,1,0,4.548621
Code Review,High,Junior,Go,Critical,7,4,1,14,1,10,True,0,False,3.625,2,0,2,0,2.5975465
Deployment,Medium,Mid,C++,High,4,5,1,8,7,12,False,0,False,3.25,0,5,0,0,1.4765625
Code Review,Medium,Senior,Other,High,3,5,0,6,7,14,True,3,True,3.05,2,2,1,0,1.43306769
Refactoring,Medium,Mid,Go,High,5,3,3,10,1,11,False,1,False,3.5,1,1,1,0,2.05918875
Design Review,High,Junior,Java,High,1,4,0,2,7,15,False,1,False,3.0,2,1,1,0,0.5
Refactoring,High,Junior,Go,Critical,7,4,2,14,5,9,False,3,False,3.5,2,1,0,1,2.85330125
Client Meeting,Medium,Junior,Java,Critical,1,2,3,2,1,12,False,3,False,3.625,1,0,1,0,0.87113578
Client Meeting,High,Tech Lead,C++,High,9,5,1,18,6,17,True,3,False,3.55,2,1,2,0,3.76130648
Bug Fix,Medium,Senior,Go,Low,7,4,3,14,8,18,False,0,True,5.625,0,1,2,1,2.97493625
Testing,Medium,Senior,Go,High,2,3,1,4,3,17,False,3,False,2.91666667,2,0,1,0,1.04123437
Design Review,High,Tech Lead,Java,High,12,3,0,24,6,17,True,2,False,2.91666667,2,0,1,0,5.00292292
Bug Fix,Medium,Mid,Python,Low,12,4,3,24,10,16,False,0,False,3.9375,1,2,0,1,4.95476953
Documentation,Medium,Mid,C++,Low,12,4,1,24,6,11,True,2,True,4.5625,1,1,1,1,5.24836403
Bug Fix,Medium,Tech Lead,JavaScript,High,1,4,1,2,10,10,True,0,False,4.125,2,0,1,1,0.5
Deployment,Low,Tech Lead,C++,Low,13,4,3,26,4,14,True,1,True,2.375,2,2,0,0,6.52012659
Code Review,Medium,Mid,JavaScript,Medium,5,3,1,10,5,9,False,2,False,3.5,1,1,1,0,2.1085375
Bug Fix,High,Junior,Java,Critical,1,2,3,2,2,11,False,1,True,1.5,2,0,0,0,0.96795875
Design Review,High,Mid,Python,Low,12,2,2,24,4,17,False,2,True,1.5,2,0,0,0,7.466305
Code Review,High,Tech Lead,Other,High,9,2,0,18,4,10,False,1,False,3.625,1,0,1,0,3.4007715
Client Meeting,High,Senior,Other,Low,3,5,1,6,2,9,False,1,False,3.95,2,1,1,1,1.4887279
Client Meeting,Medium,Tech Lead,Go,High,5,3,2,10,10,13,False,1,False,5.58333333,0,1,1,1,1.68912
Testing,Medium,Mid,Python,High,3,4,3,6,5,10,False,2,True,1.9375,3,1,0,0,1.83722344
Documentation,Medium,Senior,Java,High,12,5,1,24,9,12,False,0,False,3.1,3,1,0,1,3.99947625
Code Review,Low,Mid,JavaScript,Critical,5,5,2,10,1,9,True,1,False,2.2,3,2,0,0,1.943865
Testing,Medium,Senior,Go,High,13,2,2,26,6,17,True,2,True,2.375,1,1,0,0,5.81405344
Feature Dev,High,Junior,Python,Medium,1,3,2,2,1,17,False,2,False,4.75,0,2,0,1,0.7866
Documentation,Low,Mid,Java,Low,5,3,3,10,9,18,False,1,False,2.66666667,1,2,0,0,2.49883333
Refactoring,Medium,Senior,Other,High,13,3,1,26,3,16,False,3,True,4.91666667,0,1,2,0,4.49111437
Deployment,Low,Mid,Other,Low,1,4,2,2,10,16,True,3,False,2.8125,1,3,0,0,1.063755
Code Review,Low,Junior,JavaScript,Medium,1,5,2,2,2,15,False,3,True,2.2,3,2,0,0,1.04544
Bug Fix,Medium,Senior,Java,Critical,8,2,0,16,2,17,False,2,False,4.5,0,1,1,0,2.4528875
Code Review,Medium,Junior,Java,Critical,9,2,3,18,9,16,True,1,True,3.625,1,0,1,0,3.63093181
Client Meeting,High,Mid,Python,Low,8,5,1,16,3,10,True,1,True,3.55,2,1,2,0,4.32973631
Testing,Low,Senior,C++,Critical,4,3,3,8,5,17,False,3,False,1.5,3,0,0,0,1.9080375
Refactoring,High,Tech Lead,Python,Critical,2,3,3,4,10,14,False,2,False,4.33333333,1,0,2,0,1.10807983
Testing,Medium,Tech Lead,Go,Critical,10,4,1,20,6,17,False,0,True,4.0625,1,1,2,0,3.27129327
Refactoring,Medium,Senior,Python,Low,12,3,2,24,6,17,False,1,False,1.5,3,0,0,0,5.863
Refactoring,High,Junior,Other,Critical,9,3,2,18,6,16,True,0,False,2.08333333,2,1,0,0,3.94618875
Documentation,Medium,Tech Lead,C++,Medium,7,3,1,14,9,14,False,1,False,4.75,0,2,0,1,2.49909375
Feature Dev,Medium,Mid,Go,Medium,7,3,2,14,6,18,False,3,True,2.08333333,2,1,0,0,3.72441667
Testing,Medium,Tech Lead,JavaScript,Medium,4,5,3,8,1,11,False,0,True,3.05,2,2,1,0,2.07251412
Client Meeting,Medium,Senior,Other,Critical,5,4,1,10,10,17,False,2,False,2.5625,3,0,1,0,1.8830807
Design Review,High,Mid,Go,Low,4,3,2,8,3,14,True,2,False,2.91666667,2,0,1,0,2.50146146
Deployment,Medium,Senior,Go,High,1,5,1,2,7,11,True,2,False,4.25,0,3,2,0,0.59127469
Code Review,Medium,Junior,JavaScript,Low,7,5,3,14,6,10,True,1,False,2.7,3,1,1,0,3.62181146
Documentation,Medium,Tech Lead,Java,High,10,5,0,20,8,14,False,0,True,3.1,3,1,0,1,3.55509
Feature Dev,Medium,Senior,Python,Medium,9,5,3,18,6,15,False,2,False,3.55,2,1,2,0,3.6853875
Client Meeting,Low,Junior,Python,Low,8,4,3,16,2,12,False,3,False,1.9375,3,1,0,0,4.00547812
Refactoring,Medium,Mid,Go,Low,3,5,2,6,8,12,True,2,False,4.45,2,0,2,1,1.53344441
Design Review,Medium,Senior,JavaScript,Medium,12,5,0,24,1,14,True,2,False,3.6,3,0,1,1,4.4436
Deployment,High,Tech Lead,Go,Critical,11,4,2,22,2,15,False,3,False,3.5,2,1,0,1,4.22766625
Client Meeting,Medium,Junior,C++,Critical,2,4,2,4,10,17,False,2,True,3.0625,3,0,0,1,1.09338023
Feature Dev,Medium,Junior,JavaScript,Medium,5,2,1,10,8,10,True,3,False,2.375,1,1,0,0,2.52426563
Testing,Low,Mid,Other,High,2,3,3,4,6,17,False,0,False,4.16666667,1,1,0,1,0.89197875
Documentation,Low,Senior,Other,High,5,2,1,10,7,18,True,1,False,2.375,1,1,0,0,1.90092656
Bug Fix,High,Senior,Java,Low,1,3,3,2,3,10,False,0,False,2.91666667,2,0,1,0,0.92646721
Documentation,Medium,Tech Lead,Other,High,4,4,1,8,9,17,False,2,False,1.9375,3,1,0,0,1.76048438
Code Review,Medium,Tech Lead,JavaScript,High,3,2,3,6,4,16,False,2,False,3.25,0,2,0,0,1.5609375
Refactoring,High,Junior,JavaScript,Medium,6,2,0,12,1,14,True,3,True,3.25,0,2,0,0,3.31340625
Testing,High,Senior,Go,Low,4,4,0,8,4,10,True,0,True,4.5625,1,1,1,1,1.87514366
Refactoring,High,Senior,Java,High,3,2,0,6,8,10,False,2,False,3.25,0,2,0,0,1.333125
Client Meeting,High,Tech Lead,C++,Critical,4,3,3,8,2,15,False,1,False,5.58333333,0,1,1,1,1.588633
Testing,Medium,Senior,C++,High,13,4,2,26,8,16,True,3,False,2.375,2,2,0,0,5.37823125
Design Review,High,Tech Lead,C++,High,11,4,3,22,9,13,False,3,False,2.375,2,2,0,0,5.13095625
Client Meeting,High,Mid,Python,High,2,2,3,4,10,11,False,0,False,3.25,0,2,0,0,1.1559375
Bug Fix,High,Tech Lead,Python,Medium,3,5,0,6,6,13,False,0,False,2.55,2,3,0,0,1.34205
Documentation,Medium,Tech Lead,Python,Low,4,5,2,8,7,17,False,2,False,3.2,3,0,2,0,2.041116
Bug Fix,Low,Junior,Python,Critical,12,2,0,24,3,9,False,2,False,1.5,2,0,0,0,3.93805
Testing,Medium,Junior,Python,High,11,4,0,22,7,11,False,3,True,3.0625,3,0,0,1,4.18551891
Deployment,Low,Junior,Java,Critical,12,5,0,24,1,18,True,1,False,2.55,2,3,0,0,3.83636663
Code Review,High,Mid,JavaScript,Low,3,3,3,6,4,16,True,3,True,2.91666667,2,0,1,0,2.50466846
Bug Fix,Low,Junior,Go,High,2,3,0,4,9,14,True,0,False,2.08333333,2,1,0,0,0.677565
Testing,High,Senior,Other,Medium,10,5,0,20,10,12,True,1,False,2.55,2,3,0,0,4.7992875
Bug Fix,Low,Senior,Other,Critical,1,2,0,2,3,17,False,0,False,2.375,1,1,0,0,0.5
Deployment,Low,Tech Lead,C++,Low,7,4,2,14,1,12,False,0,False,3.0625,3,0,0,1,2.79034594
Code Review,High,Mid,Go,High,7,2,0,14,1,16,False,0,False,4.5,0,1,1,0,2.4596775
Deployment,High,Mid,Go,High,9,3,2,18,7,10,False,3,False,4.91666667,0,1,2,0,3.4252425
Documentation,Low,Tech Lead,Go,Low,7,5,3,14,6,17,True,2,False,1.85,4,1,0,0,3.68881013
Design Review,High,Senior,Other,High,3,2,0,6,8,18,True,2,True,1.5,2,0,0,0,1.68347025
Refactoring,Medium,Junior,C++,Medium,10,4,0,20,2,12,True,0,False,3.4375,1,2,1,0,3.78118125
Deployment,Medium,Tech Lead,JavaScript,High,9,4,1,18,9,18,True,3,False,4.5625,1,1,1,1,3.06993291
Bug Fix,High,Junior,JavaScript,High,13,5,0,26,1,16,True,0,False,3.95,2,1,1,1,4.69210833
Feature Dev,Medium,Mid,JavaScript,Critical,10,5,0,20,1,14,True,3,False,2.9,1,4,0,0,3.66505125
Feature Dev,Low,Senior,Go,Critical,7,3,2,14,10,13,True,3,False,1.5,3,0,0,0,2.854215
Testing,Medium,Junior,Java,Medium,7,3,2,14,4,11,False,2,False,4.16666667,1,1,0,1,2.795375
Documentation,High,Senior,Go,High,1,4,1,2,8,15,True,2,True,5.625,0,1,2,1,0.63696922
Deployment,Low,Mid,C++,High,8,4,0,16,6,18,False,2,True,2.375,2,2,0,0,2.9920275
Code Review,Medium,Mid,Go,High,7,2,0,14,9,16,False,0,False,3.625,1,0,1,0,2.2457925
Documentation,Medium,Junior,Other,High,10,3,1,20,7,10,False,2,False,2.91666667,2,0,1,0,3.62349562
Deployment,Low,Senior,Go,Medium,6,2,0,12,7,14,True,3,False,1.5,2,0,0,0,2.647575
Feature Dev,High,Senior,Python,Low,4,4,2,8,10,13,False,0,False,2.8125,1,3,0,0,2.25836875
Code Review,Low,Senior,JavaScript,Critical,4,4,1,8,1,10,False,2,False,2.375,2,2,0,0,1.49297188
Documentation,High,Junior,Go,Low,13,4,2,26,5,12,False,2,False,4.125,2,0,1,1,5.860998
Code Review,High,Tech Lead,Go,Medium,10,2,2,20,1,11,False,0,True,1.5,2,0,0,0,5.52475
Feature Dev,High,Tech Lead,Java,Low,4,5,0,8,4,9,True,2,False,4.25,0,3,2,0,1.96565985
Client Meeting,High,Tech Lead,JavaScript,High,6,4,2,12,7,11,False,0,False,4.375,0,3,0,1,2.30561438
Design Review,High,Senior,Python,Critical,10,2,0,20,2,14,False,3,False,4.5,0,1,1,0,3.53504375
Design Review,Low,Senior,Java,High,5,4,0,10,3,15,False,2,False,1.5,4,0,0,0,1.845
Design Review,High,Tech Lead,Other,High,1,2,0,2,2,12,False,1,True,3.625,1,0,1,0,0.5
Feature Dev,High,Tech Lead,C++,Medium,12,3,2,24,9,15,True,2,False,2.66666667,1,2,0,0,6.1103
Testing,Medium,Mid,JavaScript,High,9,4,3,18,2,10,False,2,False,4.5,0,2,2,0,3.1460625
Deployment,High,Junior,Java,Critical,1,3,3,2,1,9,False,0,False,4.91666667,0,1,2,0,0.62105604
Bug Fix,Low,Senior,Java,Low,9,4,2,18,5,12,False,1,False,2.375,2,2,0,0,3.928925
Feature Dev,Medium,Tech Lead,JavaScript,Low,1,3,0,2,4,18,True,0,True,4.91666667,0,1,2,0,0.5
Feature Dev,High,Senior,Java,Medium,9,4,1,18,9,18,False,0,False,3.0,2,1,1,0,3.953235
Client Meeting,Medium,Senior,Python,Critical,9,2,0,18,9,15,False,3,False,1.5,2,0,0,0,3.397875
Code Review,Low,Junior,Go,High,10,2,1,20,6,10,True,0,False,2.375,1,1,0,0,3.47730469
Refactoring,High,Mid,Python,Critical,5,3,0,10,7,18,False,0,True,3.58333333,2,0,0,1,1.88123948
Feature Dev,High,Mid,Java,High,5,4,3,10,10,16,False,1,True,4.5625,1,1,1,1,2.26319569
Testing,High,Senior,C++,Medium,11,2,1,22,9,16,True,0,False,1.5,2,0,0,0,5.6072625
Deployment,High,Mid,Python,High,4,4,3,8,9,13,True,0,False,3.5,2,1,0,1,1.90165894
Documentation,Low,Tech Lead,Python,Medium,4,2,1,8,10,13,True,3,True,3.25,0,2,0,0,2.04651563
Design Review,Low,Junior,Go,Medium,7,5,3,14,6,18,False,0,False,2.2,3,2,0,0,2.9403
Bug Fix,Low,Senior,Go,Medium,5,3,3,10,9,15,True,0,False,2.66666667,1,2,0,0,2.28375
Code Review,Medium,Junior,C++,Medium,3,4,0,6,7,9,False,3,False,3.4375,1,2,1,0,1.35042188
Bug Fix,Medium,Senior,JavaScript,Low,6,4,0,12,9,16,True,2,False,3.0,2,1,1,0,2.7672645
Documentation,Medium,Mid,Python,Critical,6,5,2,12,10,16,False,2,False,3.9,1,2,2,0,2.0969755
Testing,Medium,Mid,JavaScript,High,12,4,0,24,5,16,True,3,False,2.8125,1,3,0,0,4.62370781
Feature Dev,High,Senior,C++,Low,13,3,0,26,9,16,False,3,True,4.16666667,1,1,0,1,6.43681683
Testing,High,Tech Lead,Go,Medium,7,4,3,14,3,15,False,3,True,3.4375,1,2,1,0,3.93152822
Feature Dev,High,Mid,Go,Low,12,3,2,24,3,18,False,3,False,4.16666667,1,1,0,1,5.702565
Code Review,Low,Mid,Go,Low,3,5,2,6,2,9,True,2,False,2.55,2,3,0,0,1.77471525
Feature Dev,Medium,Junior,JavaScript,High,4,3,1,8,8,14,False,1,False,3.5,1,1,1,0,1.49392125
Documentation,Low,Senior,Python,Low,9,2,0,18,7,16,True,1,True,2.375,1,1,0,0,4.16390494
Refactoring,Medium,Senior,JavaScript,Medium,6,4,0,12,5,16,False,1,False,2.375,2,2,0,0,2.453125
Feature Dev,High,Tech Lead,JavaScript,High,5,4,1,10,6,14,False,3,False,3.625,2,0,2,0,2.13747188
Design Review,High,Tech Lead,JavaScript,High,1,5,2,2,2,10,False,1,False,3.4,1,3,1,0,0.6982254
Design Review,Medium,Mid,Go,Low,13,4,1,26,9,13,True,2,True,3.0,2,1,1,0,6.49774991
Bug Fix,Medium,Mid,JavaScript,Low,10,5,1,20,3,13,True,0,False,2.9,1,4,0,0,4.57755375
Bug Fix,Medium,Tech Lead,JavaScript,Critical,7,3,3,14,5,17,False,1,False,3.5,1,1,1,0,2.55491938
Deployment,Medium,Mid,Python,Medium,3,4,3,6,5,13,True,0,False,3.4375,1,2,1,0,1.55973727
Design Review,High,Junior,Other,Critical,5,2,1,10,6,13,True,3,True,4.5,0,1,1,0,2.29146586
Code Review,High,Senior,Other,Medium,2,3,3,4,5,12,True,2,False,5.58333333,0,1,1,1,1.289127
Documentation,Medium,Senior,Python,High,9,5,0,18,6,14,True,3,False,4.8,1,1,2,1,2.8208817
Bug Fix,High,Junior,Java,High,7,2,2,14,3,11,False,1,False,1.5,2,0,0,0,3.33945
Feature Dev,Medium,Senior,Python,Medium,4,2,0,8,1,18,True,2,True,3.25,0,2,0,0,1.9490625
Feature Dev,Medium,Senior,Java,High,13,4,0,26,1,14,True,1,False,1.5,4,0,0,0,5.1337125
Deployment,Medium,Senior,Other,High,13,5,2,26,10,16,False,3,False,3.2,3,0,2,0,4.612392
Deployment,Medium,Junior,Go,Medium,5,2,2,10,8,9,False,2,False,3.25,0,2,0,0,2.34375
Design Review,Medium,Tech Lead,Python,High,9,4,2,18,5,9,False,0,True,3.875,0,3,1,0,3.39406031
Client Meeting,Medium,Junior,Python,High,13,5,2,26,2,15,False,2,False,3.2,3,0,2,0,4.532868
Client Meeting,Low,Junior,Python,Low,7,2,3,14,3,12,False,1,True,1.5,2,0,0,0,3.8075675
Bug Fix,Low,Junior,JavaScript,Medium,13,3,3,26,4,12,False,0,False,1.5,3,0,0,0,5.25825
Bug Fix,High,Junior,C++,High,3,5,3,6,7,12,True,1,False,2.9,1,4,0,0,1.74177675
Bug Fix,High,Mid,Go,Medium,10,2,0,20,5,10,True,3,True,1.5,2,0,0,0,5.8009875
Feature Dev,Medium,Tech Lead,C++,Medium,9,3,0,18,3,16,True,1,False,3.58333333,2,0,0,1,3.39856563
Documentation,Medium,Senior,Java,Low,12,5,2,24,9,10,False,1,False,2.7,3,1,1,0,5.354206
Design Review,Low,Mid,Go,Low,3,3,1,6,4,13,True,3,True,2.08333333,2,1,0,0,1.93576556
Client Meeting,Low,Tech Lead,C++,Critical,9,4,2,18,6,11,True,1,True,1.5,4,0,0,0,3.66290925
Feature Dev,Medium,Mid,Java,Medium,5,3,0,10,10,16,True,1,False,2.66666667,1,2,0,0,2.1315
Client Meeting,High,Junior,C++,Medium,13,2,2,26,4,17,False,0,False,3.625,1,0,1,0,5.5966575
Deployment,Low,Tech Lead,Go,High,1,2,2,2,8,18,False,2,False,3.25,0,2,0,0,0.725625
Design Review,High,Tech Lead,JavaScript,Critical,10,4,0,20,7,18,True,2,False,3.0,2,1,1,0,3.947706
Bug Fix,High,Mid,Other,High,11,3,0,22,2,9,False,1,True,3.5,1,1,1,0,4.5835119
Design Review,High,Tech Lead,Java,Medium,13,2,1,26,9,14,False,3,False,4.5,0,1,1,0,5.4574625
Code Review,Medium,Junior,Other,Medium,7,2,1,14,10,15,False,2,False,3.25,0,2,0,0,2.953125
Bug Fix,Medium,Junior,JavaScript,High,11,2,0,22,8,16,True,1,False,5.75,0,0,2,0,3.3977475
Documentation,Low,Junior,Go,Critical,1,3,0,2,2,15,True,3,False,4.16666667,1,1,0,1,0.5
Deployment,Low,Tech Lead,Java,Critical,13,3,1,26,2,11,True,1,False,4.16666667,1,1,0,1,3.72718784
Deployment,High,Senior,Other,Low,6,4,1,12,10,14,False,1,True,4.0625,1,1,2,0,3.07051793
Feature Dev,Low,Senior,Go,High,5,2,0,10,1,15,False,0,False,2.375,1,1,0,0,1.589625
Feature Dev,Medium,Senior,Other,Low,8,2,3,16,2,14,True,1,False,3.625,1,0,1,0,3.85995586
Client Meeting,Medium,Mid,Java,Low,3,2,2,6,6,12,True,2,False,1.5,2,0,0,0,2.0125875
Documentation,High,Tech Lead,C++,Medium,1,3,2,2,6,13,False,0,False,3.5,1,1,1,0,0.68191
Testing,Medium,Mid,Python,Medium,11,2,0,22,10,10,True,1,False,2.375,1,1,0,0,4.63640625
Documentation,Medium,Mid,C++,Critical,9,2,1,18,2,9,False,0,False,2.375,1,1,0,0,3.12773438
Refactoring,Low,Junior,Other,Low,7,2,3,14,10,13,False,3,False,2.375,1,1,0,0,3.52955625
Refactoring,Low,Mid,Python,High,8,2,0,16,5,13,False,3,False,2.375,1,1,0,0,2.8083375
Feature Dev,High,Senior,Other,High,1,2,1,2,7,9,True,0,False,4.5,0,1,1,0,0.5
Feature Dev,Low,Tech Lead,Other,Medium,13,3,0,26,8,16,True,1,False,4.75,0,2,0,1,4.11244313
Code Review,High,Tech Lead,Other,High,13,3,3,26,7,15,True,3,False,2.08333333,2,1,0,0,6.33335063
Code Review,Low,Senior,Other,Critical,7,3,2,14,4,17,False,2,True,2.08333333,2,1,0,0,2.81193458
Documentation,High,Junior,Python,Medium,8,3,1,16,4,9,False,3,False,2.91666667,2,0,1,0,3.82248708
Documentation,Medium,Senior,Go,Medium,3,2,2,6,5,17,True,0,False,2.375,1,1,0,0,1.54546875
Code Review,High,Mid,Other,Critical,5,2,0,10,3,10,True,2,True,3.625,1,0,1,0,2.18730832
Refactoring,Medium,Mid,Go,Low,11,3,0,22,3,13,False,3,False,4.75,0,2,0,1,4.23616875
Code Review,Medium,Mid,Go,Medium,2,5,2,4,2,16,True,1,True,3.45,2,2,0,1,1.22123925
Bug Fix,Low,Tech Lead,Go,Medium,6,4,1,12,1,15,False,3,True,1.9375,3,1,0,0,2.87997188
Client Meeting,Low,Mid,JavaScript,High,5,5,2,10,10,14,False,3,True,1.85,4,1,0,0,2.39382
Refactoring,High,Mid,JavaScript,Critical,10,3,3,20,7,15,True,0,True,3.58333333,2,0,0,1,4.33707493
Testing,Medium,Mid,Go,High,13,4,2,26,4,9,False,2,False,5.625,0,1,2,1,3.880845
Bug Fix,Medium,Tech Lead,C++,Low,11,4,2,22,10,18,False,2,False,5.0,0,2,1,1,4.21498
Feature Dev,Medium,Junior,Other,High,13,3,1,26,3,13,True,2,False,6.41666667,0,0,2,1,3.96765338
Bug Fix,Medium,Mid,Java,Low,3,3,2,6,8,18,True,3,False,3.5,1,1,1,0,1.86538275
Documentation,High,Junior,Go,Low,12,2,0,24,8,12,False,2,True,4.5,0,1,1,0,5.8743685
Design Review,High,Junior,Java,Medium,8,2,1,16,8,17,True,1,True,1.5,2,0,0,0,4.65262875
Code Review,High,Junior,Java,Medium,1,4,0,2,7,17,False,1,True,3.0,2,1,1,0,0.567644
Testing,Low,Mid,Other,Medium,4,2,3,8,8,11,False,1,True,2.375,1,1,0,0,2.14795625
Documentation,Medium,Tech Lead,Python,Low,9,4,1,18,4,15,True,0,False,4.5625,1,1,1,1,3.47420391
Documentation,Medium,Tech Lead,Go,High,3,2,2,6,4,11,True,0,True,4.5,0,1,1,0,1.32341344
Feature Dev,Medium,Senior,Other,Medium,1,4,1,2,2,11,False,2,False,4.0625,1,1,2,0,0.63229688
Testing,High,Senior,Go,Medium,13,5,0,26,6,14,False,0,True,3.05,2,2,1,0,6.04567535
Documentation,Medium,Junior,Other,High,6,5,0,12,4,15,False,2,True,2.35,4,0,1,0,2.45308635
Testing,Medium,Senior,Other,High,12,3,2,24,8,15,True,1,False,4.16666667,1,1,0,1,4.1625675
Bug Fix,Medium,Tech Lead,Go,High,12,2,0,24,4,14,False,0,False,1.5,2,0,0,0,4.428
Deployment,Medium,Tech Lead,Python,Low,10,4,0,20,6,13,False,0,False,3.9375,1,2,0,1,3.7750625
Feature Dev,Low,Junior,JavaScript,Low,8,2,0,16,5,9,True,1,True,3.25,0,2,0,0,3.54945938
Refactoring,Medium,Tech Lead,Java,Medium,5,3,1,10,3,14,False,3,True,1.5,3,0,0,0,2.762375
Design Review,Low,Senior,Python,High,10,5,1,20,7,9,False,3,False,2.55,2,3,0,0,3.5447625
Bug Fix,High,Senior,C++,High,2,4,2,4,6,18,True,1,False,4.125,2,0,1,1,1.02567465
Code Review,High,Senior,Python,Low,6,5,2,12,10,12,False,1,False,4.8,1,1,2,1,2.6605304
Feature Dev,Medium,Senior,C++,Low,12,4,3,24,6,18,True,1,False,3.0625,3,0,0,1,5.55842848
Testing,Medium,Tech Lead,C++,Low,6,3,3,12,3,17,True,2,False,3.5,1,1,1,0,3.16078744
Refactoring,High,Junior,Other,High,1,5,1,2,6,15,False,0,False,2.55,2,3,0,0,0.5339025
Code Review,High,Tech Lead,Other,Low,9,4,0,18,1,9,False,0,True,4.125,2,0,1,1,4.11897915
Feature Dev,Medium,Tech Lead,Other,Low,10,2,3,20,5,10,True,3,True,2.375,1,1,0,0,5.92172109
Feature Dev,Medium,Senior,C++,High,8,5,3,16,9,14,False,2,True,3.95,2,1,1,1,3.16468845
Code Review,Low,Tech Lead,JavaScript,High,3,2,2,6,7,17,False,0,True,2.375,1,1,0,0,1.34058375
Refactoring,Medium,Mid,Go,Low,8,5,0,16,10,14,False,3,False,2.7,3,1,1,0,3.6037925
Documentation,Medium,Senior,Other,Low,5,4,2,10,9,13,False,0,False,2.5625,3,0,1,0,2.38507844
Design Review,Medium,Senior,JavaScript,Medium,5,5,2,10,3,16,True,1,False,4.3,1,2,1,1,2.051784
Deployment,High,Tech Lead,Go,High,5,2,0,10,10,12,False,1,True,4.5,0,1,1,0,2.01663
Documentation,High,Junior,Go,High,1,4,1,2,5,12,False,2,False,2.375,2,2,0,0,0.71533125
Documentation,Medium,Tech Lead,Python,Critical,6,4,3,12,9,16,True,2,False,4.0625,1,1,2,0,2.29492151
Deployment,Medium,Mid,Go,Low,1,5,2,2,5,11,False,2,False,4.8,1,1,2,1,0.757746
Bug Fix,Medium,Mid,Other,Critical,4,2,2,8,9,12,False,0,False,4.5,0,1,1,0,1.37073125
Client Meeting,Medium,Junior,Python,Medium,8,3,1,16,7,16,True,1,True,4.33333333,1,0,2,0,3.30867075
Client Meeting,Medium,Mid,Java,Medium,12,5,0,24,5,16,False,0,True,4.8,1,1,2,1,4.041312
Documentation,Medium,Tech Lead,C++,Medium,13,3,2,26,9,12,False,3,False,2.91666667,2,0,1,0,5.36814167
Testing,Medium,Senior,Java,Critical,4,3,0,8,1,12,True,3,False,4.33333333,1,0,2,0,1.40803775
Testing,High,Tech Lead,Go,Low,1,3,2,2,5,16,False,3,False,2.66666667,1,2,0,0,1.12713333
Documentation,High,Senior,Go,High,13,5,3,26,2,10,True,1,False,3.8,1,3,0,1,5.33469982
Testing,Medium,Tech Lead,Go,Medium,7,3,1,14,4,12,False,3,False,2.08333333,2,1,0,0,3.23645833
Code Review,Medium,Tech Lead,Other,Medium,8,5,1,16,8,15,False,3,False,3.55,2,1,2,0,3.1650975
Feature Dev,Medium,Tech Lead,Java,Low,13,4,2,26,7,18,False,2,False,2.8125,1,3,0,0,6.01528125
Code Review,High,Mid,Java,Critical,3,3,3,6,2,16,False,0,False,5.0,1,0,1,1,1.216401
Bug Fix,Low,Tech Lead,Other,Medium,8,3,2,16,10,12,True,1,False,4.75,0,2,0,1,2.8219275
Client Meeting,High,Mid,Python,Low,6,3,2,12,9,17,False,3,True,3.5,1,1,1,0,3.6478596
Deployment,Medium,Tech Lead,JavaScript,High,6,2,1,12,4,16,True,2,False,5.75,0,0,2,0,2.07640125
Refactoring,High,Senior,C++,Medium,6,3,3,12,4,14,False,1,True,5.58333333,0,1,1,1,2.847262
Code Review,Low,Mid,Go,Medium,13,4,3,26,3,10,False,2,False,2.8125,1,3,0,0,5.11346875
